id,date,city,state,type,ideology,subideology,group,description,image
44487,3/1/2023,Manhattan,NY,Antisemitic Incident:Harassment,,,,"An individual threw objects at a Jewish person pushing a stroller and yelled ""I'll kill you, you Jew"" and ""all the Jews should be killed.""",
44488,3/1/2023,Abington,PA,Antisemitic Incident:Harassment,,,,"A student displayed pictures of swastikas on their computer and yelled ""Heil Hitler"" in front of a Jewish student.",
44489,3/1/2023,Arcadia,FL,Antisemitic Incident:Vandalism,,,,"A large swastika was painted on a road. The word ""Jews"" was also painted on a stop sign.",
44490,3/1/2023,Shawnee,OK,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic propaganda at a veterans' organization.,
44491,3/1/2023,El Segundo,CA,Antisemitic Incident:Vandalism,,,,An unknown substance was used to draw a swastika on a residential street.,
44492,3/1/2023,Denver,CO,Antisemitic Incident:Harassment,,,,A synagogue employee received an antisemitic email at their work address.,
44493,3/1/2023,Canton,GA,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic propaganda in a residential area.,
44494,3/1/2023,Brick,NJ,Antisemitic Incident:Harassment,,,,A Costco customer went on an unprovoked antisemitic rant directed at visibly Jewish shoppers.,
44495,3/1/2023,Merrick,NY,Antisemitic Incident:Harassment,,,,A synagogue received a bomb threat.,
44496,3/1/2023,Skaneateles,NY,Antisemitic Incident:Vandalism,,,,"Antisemitic graffiti, including the words ""Fuck the Jews"" was located at and around a school.",
44498,3/1/2023,Nashville,TN,Antisemitic Incident:Vandalism,,,,Swastikas and hateful messages were spray-painted onto five homes in Sylvan Park.,
44499,3/1/2023,Portsmouth,VA,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic fliers in a residential area.,
44500,3/1/2023,Encinitas,CA,Antisemitic Incident:Vandalism,,,,A swastika and the n-word were drawn in a middle school bathroom.,
44501,3/1/2023,San Francisco,CA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on a playground.,
44502,3/1/2023,Las Vegas,NV,Antisemitic Incident:Harassment,,,,A Jewish middle school student experienced ongoing antisemitic harassment from classmates.,
44503,3/1/2023,White Plains,NY,Antisemitic Incident:Harassment,,,,A swastika was formed with shaving gel in a high school bathroom.,
44504,3/1/2023,Queens,NY,Antisemitic Incident:Vandalism,,,,A swastika was etched into cement in front of a middle school.,
44505,3/1/2023,Queens,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on a public road.,
44506,3/1/2023,Philadelphia,PA,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,"White supremacist and antisemitic stickers were placed in public areas. One sticker featured an antisemitic caricature and the words: ""Kanye is right about the Jews.""",
44507,3/1/2023,Yorktown,VA,Antisemitic Incident:Harassment,,,,Jewish students experienced antisemitic harassment at school.,
44508,3/1/2023,Scottsdale,AZ,Antisemitic Incident:Harassment,,,,"A man approached two Jewish individuals in a café and stated ""Jews run America"" and ""Jews ruin America.""",
44509,3/1/2023,Irvine,CA,Antisemitic Incident:Harassment,,,,A Jewish elementary school student was taunted by classmates with photos of Hitler in class.,
44510,3/1/2023,Merced,CA,Antisemitic Incident:Vandalism,,,,"Antisemitic graffiti, including swastikas, was found on a public walkway.",
44511,3/1/2023,Newington,CT,Antisemitic Incident:Harassment,,,,A middle school student drew a swastika on a piece of paper and mocked a Jewish classmate with the drawing.,
44512,3/1/2023,Ossining,NY,Antisemitic Incident:Vandalism,,,,Swastikas were drawn on school property.,
44513,3/1/2023,Queens,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located on a residential building.,
44514,3/1/2023,Stroudsburg,PA,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic fliers in a residential area.,
44515,3/1/2023,East Meadow,NY,Antisemitic Incident:Harassment,,,,"A rabbi was harassed and heckled at a school board meeting and called ""Dirty Jew.""",
44516,3/1/2023,East Williston,NY,Antisemitic Incident:Harassment,,,,Middle school students performed Nazi salutes while at school.,
44517,3/1/2023,Queens,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located at a synagogue.,
44518,3/1/2023,Bethesda,MD,Antisemitic Incident:Vandalism,,,,A swastika was carved into a wooden stool at a high school.,
44519,3/1/2023,Glen Rock,NJ,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located on the wall of a high school bathroom.,
44520,3/1/2023,Roselle,NJ,Antisemitic Incident:Assault,,,,"An individual made antisemitic remarks, including ""dirty Jew,"" to a Jewish person leaving a synagogue, then assaulted the victim by hitting him in the head.",
44521,3/1/2023,Queens,NY,Antisemitic Incident:Vandalism,,,,"The words ""Fuck Jew"" were written on a lawn sign advertising a Yeshiva primary school.",
44522,3/1/2023,Manhattan,NY,Antisemitic Incident:Vandalism,,,,A swastika was drawn at Columbia University Law School.,
44523,3/1/2023,Granada Hills,CA,Antisemitic Incident:Vandalism,,,,"Antisemitic graffiti that read ""Jews shut down USA"" was left on a wall next to a public road.",
44524,3/1/2023,Gaithersburg,MD,Antisemitic Incident:Harassment,,,,A note with a swastika drawn on it was placed in a student's backpack.,
44525,3/1/2023,Sparks,NV,Antisemitic Incident:Harassment,,,,A Jewish elementary school student experienced antisemitic bullying.,
44526,3/1/2023,Sewell,NJ,Antisemitic Incident:Harassment,,,,A high school student made an antisemitic comment to a Jewish classmate.,
44527,3/1/2023,Plymouth Meeting,PA,Antisemitic Incident:Vandalism,,,,A mezuzah was torn from the doorframe of an apartment.,
44528,3/1/2023,Wayne,PA,Antisemitic Incident:Vandalism,,,,Antisemitic and racist graffiti were found on the grounds of a middle school.,
44529,3/1/2023,Knoxville,TN,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic propaganda in a residential area.,
44530,3/1/2023,Springfield,MO,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic propaganda in a residential area.,
44531,3/1/2023,Williamsburg,VA,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic fliers in a residential area.,
44532,3/1/2023,Mesa,AZ,Antisemitic Incident:Vandalism,,,,"A large swastikas and the words ""Fuck Jews Rez Hitler"" were spray-painted on a public sidewalk.",
44533,3/1/2023,San Diego,CA,Antisemitic Incident:Vandalism,,,,A menorah at San Diego State University's Chabad center was vandalized.,
44534,Mar-23,Chico,CA,Anti-LGBTQ+ Incident:Harassment;Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,"Individuals associated with the antisemitic Goyim Defense League distributed anti-LGBTQ+ and antisemitic propaganda that read: ""Every single aspect of Disney child grooming is Jewish,"" ""Every single aspect of the media is Jewish"" and ""Israel did 9/11.""",
44535,3/1/2023,Carlsbad,CA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was left in a high school theater.,
44536,3/1/2023,San Francisco,CA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was left on a public playground.,
44537,3/1/2023,Abington,PA,Antisemitic Incident:Assault,,,,"A student shoved a Jewish classmate into a locker and stated, ""Move it, Jew.""",
44538,3/1/2023,Charlottesville,VA,Antisemitic Incident:Vandalism,,,,"A student left antisemitic, racist and homophobic graffiti at a high school.",
44540,3/1/2023,Melrose Park,PA,Antisemitic Incident:Harassment,,,,Employees of Gratz College received an email containing antisemitic and anti-Israel conspiracy theories.,
44541,3/1/2023,Atlanta,GA,Antisemitic Incident:Harassment,,,,A rabbi was harassed with antisemitic comments while riding public transportation.,
44542,3/1/2023,Silver Spring,MD,Antisemitic Incident:Harassment,,,,Staff at a high school received an email containing antisemitic propaganda promoting literature from the Nation of Islam.,
44543,3/1/2023,Byram Township,NJ,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic propaganda in a residential area.,
44544,3/1/2023,Allamuchy Township,NJ,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic propaganda in a residential area.,
44545,3/1/2023,Abington,PA,Antisemitic Incident:Vandalism,,,,A swastika was drawn on a seat of a middle school bus.,
44546,3/1/2023,Sammamish,WA,Antisemitic Incident:Harassment,,,,"A middle school student sent a SnapChat stating, ""Yitler 2024"" and ""fuck jews fuck biden i love yitler.""
",
44547,3/1/2023,Mill Valley,CA,Antisemitic Incident:Harassment,,,,A high school student made antisemitic comments to Jewish classmates.,
44548,3/1/2023,Hamden,CT,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,New England Nationalist Social Club,"Individuals associated with New England Nationalist Social Club distributed antisemitic fliers titled ""Jews Selling Blacks"" in a residential area.",
44549,3/1/2023,Reno,NV,Antisemitic Incident:Harassment,,,,"An individual shouted ""Fucking Jew"" at visibly Jewish individual on the campus of University of Nevada.",
44550,3/1/2023,Elizabeth,NJ,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located at multiple public schools.,
44551,3/1/2023,Philadelphia,PA,Antisemitic Incident:Harassment;White Supremacist Propaganda,Right Wing (White Supremacist),,Goyim Defense League,Individuals associated with the Goyim Defense League distributed antisemitic propaganda on public transportation.,
44552,3/1/2023,Scottsdale,AZ,Antisemitic Incident:Harassment,,,,A middle school student posed for a photo performing a Nazi salute. Another student posted the photo on social media.,
44553,3/1/2023,Cathedral City,CA,Antisemitic Incident:Harassment,,,,"A swastika and the words ""seig heil bitch"" were drawn on a golf ball, which was left on a course.",
44554,3/1/2023,Boston,MA,Antisemitic Incident:Harassment,,,,"A second synagogue received an antisemitic, homophobic and transphobic email.",
44555,3/1/2023,Boston,MA,Antisemitic Incident:Harassment,,,,"A synagogue received an antisemitic, homophobic and transphobic email.",
44556,3/1/2023,Brighton,MI,Antisemitic Incident:Harassment,,,,"An individual received a phone call from an unknown caller who stated ""You Jewish bitch.""",
44557,3/1/2023,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found at Gravesend Park.,
44778,Mar-23,Nashville,TN,Anti-LGBTQ+ Incident:Harassment,,,,"Someone hung a large Tennessee flag with a swastika and the words, ""Thanks to Governor Bill Lee for tirelessly working to fight trannies and fags"" from the Chestnut St. bridge.",
44779,Mar-23,Santa Barbara,CA,Anti-LGBTQ+ Incident:Harassment,,,"Goyim Defense League, White Lives Matter",Two individuals associated with the antisemitic Goyim Defense League and white supremacist White Lives Matter network protested across the street from a drag story hour.,
44780,Mar-23,New York,NY,Anti-LGBTQ+ Incident:Harassment,,,Guardians of Divinity,"Approximately ten individuals associated with the far-right Guardians of Divinity protested outside a drag show holding sign that read: ""Let kids be kids.""",
